user_id,signup_date,country,channel_src,device_type,device_id_hash,kyc_score,risk_tier
8583,2024-01-16,MY,organic,android,2467789,0.514,medium
8584,2024-01-04,MY,organic,ios,4542189,0.981,low
8585,2024-01-12,ID,ads,android,7238543,0.781,medium
8586,2024-01-05,VN,organic,ios,9600413,0.762,medium
8587,2024-02-15,ID,ads,web,9926956,1.0,low
8588,2024-02-05,PH,organic,android,4821090,0.59,medium
8589,2024-02-01,MY,ads,android,2836303,0.371,medium
8590,2024-02-18,ID,organic,android,6171168,0.478,low
8591,2024-01-25,SG,organic,ios,4004272,0.67,low
8592,2024-01-25,MY,organic,android,5029606,0.768,low
8593,2024-01-13,MY,ads,ios,8680122,0.959,low
8594,2024-01-27,SG,organic,android,4813694,0.876,low
8595,2024-01-11,PH,referral,android,5780882,0.366,high
8596,2024-02-05,ID,ads,android,6008567,1.0,low
8597,2024-02-29,SG,organic,web,8987718,0.688,high
8598,2024-02-01,PH,organic,ios,9066160,0.934,low
8599,2024-01-18,SG,referral,android,4804420,0.832,low
8600,2024-02-11,MY,organic,android,6398817,0.751,low
8601,2024-02-19,MY,social,android,7615679,0.714,low
8602,2024-01-29,SG,organic,web,8411450,0.583,high
8603,2024-01-16,ID,organic,android,4261377,0.557,high
8604,2024-02-12,SG,ads,ios,1314302,0.725,medium
8605,2024-01-12,SG,organic,android,6960906,0.542,low
8606,2024-02-29,MY,ads,android,1905805,0.997,low
8607,2024-01-20,SG,organic,web,8208269,0.765,medium
8608,2024-01-22,VN,ads,android,9960978,1.0,high
8609,2024-02-13,ID,organic,web,1511906,0.685,low
8610,2024-01-01,SG,referral,ios,1197654,0.661,medium
8611,2024-01-13,VN,social,android,7748802,0.839,low
8612,2024-01-08,ID,ads,ios,6669984,0.711,low
8613,2024-01-24,MY,social,android,9498621,0.896,medium
8614,2024-02-03,MY,referral,web,2155840,0.966,low
8615,2024-01-11,PH,social,android,1723460,0.915,medium
8616,2024-01-21,SG,referral,android,4316452,0.955,low
8617,2024-02-16,SG,ads,ios,1735459,0.873,low
8618,2024-02-26,VN,social,ios,9128252,0.668,low
8619,2024-01-01,SG,organic,android,6539038,0.921,low
8620,2024-02-07,MY,referral,android,4283190,0.855,low
8621,2024-01-02,MY,ads,ios,7087915,0.657,medium
8622,2024-02-01,ID,ads,android,5658827,0.676,high
8623,2024-02-22,PH,ads,android,5160474,0.736,medium
8624,2024-02-17,VN,organic,ios,2956316,0.917,medium
8625,2024-01-14,SG,organic,ios,9420114,0.768,low
8626,2024-01-16,MY,social,android,2225208,0.749,low
8627,2024-02-17,MY,ads,android,2139719,0.726,low
8628,2024-02-19,SG,ads,web,2505184,0.697,low
8629,2024-01-17,PH,organic,android,2066441,0.575,high
8630,2024-01-01,ID,ads,ios,9071068,0.869,low
8631,2024-01-27,SG,organic,android,1092585,0.597,high
8632,2024-02-07,PH,referral,ios,9342856,0.76,low
8633,2024-01-27,VN,social,android,8398526,0.689,low
8634,2024-02-26,SG,ads,android,2252949,0.865,low
8635,2024-02-18,PH,ads,web,1811401,0.699,low
8636,2024-02-17,SG,referral,android,9364917,0.599,medium
8637,2024-01-02,SG,ads,ios,6430484,0.898,low
8638,2024-02-21,SG,referral,android,9276798,0.626,medium
8639,2024-02-15,PH,organic,ios,9366490,0.773,low
8640,2024-01-24,SG,social,ios,1097945,0.941,low
8641,2024-02-05,SG,ads,android,1473919,0.64,low
8642,2024-02-19,MY,social,android,8137270,0.734,low
8643,2024-02-24,ID,social,android,2056392,0.685,medium
8644,2024-02-03,SG,ads,ios,8428855,0.77,low
8645,2024-01-03,SG,organic,android,8839379,0.74,low
8646,2024-02-07,PH,organic,web,5387430,0.888,medium
8647,2024-02-10,MY,ads,android,3497997,0.657,low
8648,2024-01-04,PH,social,android,9268869,0.941,low
8649,2024-02-19,SG,ads,android,4801004,0.991,low
8650,2024-01-13,ID,ads,android,3164968,0.788,low
8651,2024-02-23,PH,ads,android,6222366,0.631,medium
8652,2024-02-03,SG,organic,web,4031969,0.744,low
8653,2024-01-20,SG,social,ios,7448901,0.731,medium
8654,2024-01-04,ID,organic,ios,9872492,1.0,low
8655,2024-01-02,SG,organic,android,2655634,0.735,medium
8656,2024-02-14,SG,ads,ios,3247029,0.957,low
8657,2024-01-23,VN,referral,ios,8863721,0.767,medium
8658,2024-02-20,ID,organic,ios,8539017,0.757,medium
8659,2024-01-14,MY,organic,android,7967279,0.697,low
8660,2024-02-25,SG,organic,android,2306942,0.711,low
8661,2024-02-26,MY,social,android,1815369,0.883,low
8662,2024-01-07,ID,referral,ios,3696070,0.64,low
8663,2024-02-08,VN,organic,android,1974139,0.894,low
8664,2024-02-26,ID,organic,ios,5295472,0.966,medium
8665,2024-01-20,PH,ads,ios,7364843,0.661,low
8666,2024-01-05,SG,organic,android,7487204,0.931,medium
8667,2024-02-22,ID,organic,ios,5254411,0.907,low
8668,2024-01-29,VN,referral,android,4305604,0.88,low
8669,2024-01-02,MY,organic,android,5072560,0.655,low
8670,2024-02-20,MY,organic,android,7375860,0.732,low
8671,2024-02-10,PH,ads,android,2957881,0.732,low
8672,2024-01-05,VN,ads,web,1010272,1.0,medium
8673,2024-01-16,SG,referral,ios,7411005,0.748,high
8674,2024-01-02,SG,social,web,6713375,0.723,low
8675,2024-02-27,ID,organic,ios,2026820,0.578,high
8676,2024-01-02,VN,organic,android,6406889,0.604,low
8677,2024-02-17,ID,organic,web,4359657,0.647,medium
8678,2024-01-31,SG,ads,ios,9189357,0.804,low
8679,2024-02-04,ID,ads,android,7499728,0.536,medium
8680,2024-02-18,SG,ads,android,5326179,0.65,medium
8681,2024-02-23,SG,social,web,9825834,0.471,low
8682,2024-01-08,SG,ads,ios,7304932,0.96,low
8683,2024-01-02,SG,organic,android,2911258,0.766,low
8684,2024-01-08,MY,organic,ios,6583494,0.797,medium
8685,2024-02-10,SG,organic,ios,6723470,0.587,medium
8686,2024-02-04,SG,ads,android,8219504,0.924,low
8687,2024-01-06,ID,social,android,1577555,0.975,low
8688,2024-01-15,SG,organic,android,9130328,0.76,low
8689,2024-02-02,ID,social,android,3402792,0.678,high
8690,2024-02-13,SG,organic,android,5594854,0.833,low
8691,2024-01-21,SG,organic,android,1868381,0.86,medium
8692,2024-02-26,MY,referral,ios,2476882,0.881,low
8693,2024-02-29,SG,organic,android,9508595,0.85,low
8694,2024-02-15,SG,ads,android,7705584,0.895,low
8695,2024-01-28,SG,referral,ios,4762603,0.646,medium
8696,2024-02-22,SG,organic,android,1696939,0.887,medium
8697,2024-02-13,SG,organic,ios,9022834,0.682,low
8698,2024-02-01,SG,referral,android,2544296,0.374,medium
8699,2024-01-27,SG,organic,ios,1361891,0.681,medium
8700,2024-02-19,SG,organic,android,3139024,0.667,low
8701,2024-02-03,PH,organic,android,7285065,0.786,low
8702,2024-01-11,SG,ads,web,3661938,0.876,low
8703,2024-02-29,SG,organic,android,5629649,0.779,low
8704,2024-01-05,ID,ads,web,2064696,1.0,low
8705,2024-02-11,SG,ads,android,7241646,0.671,medium
8706,2024-02-09,PH,referral,ios,9702182,0.452,high
8707,2024-02-05,SG,ads,android,9700987,0.792,high
8708,2024-01-04,ID,ads,android,9145514,0.668,low
8709,2024-01-30,VN,referral,ios,4284721,0.587,medium
8710,2024-02-23,SG,referral,android,8579804,0.705,medium
8711,2024-01-15,SG,referral,ios,8476413,0.632,medium
8712,2024-02-11,MY,organic,android,7811433,0.647,low
8713,2024-02-21,VN,organic,android,2896004,0.978,low
8714,2024-02-27,ID,social,ios,2638333,0.769,medium
8715,2024-01-31,MY,ads,android,7834184,0.71,medium
8716,2024-01-19,SG,ads,web,3540362,0.99,medium
8717,2024-02-11,MY,ads,web,9615861,0.706,medium
8718,2024-01-30,SG,social,web,7036937,0.565,high
8719,2024-02-07,MY,ads,web,4116633,0.551,high
8720,2024-02-14,SG,organic,ios,5727406,0.738,low
8721,2024-02-12,ID,organic,android,4144175,0.504,low
8722,2024-01-15,SG,social,android,3045950,0.574,medium
8723,2024-02-15,MY,organic,web,5301042,0.693,medium
8724,2024-02-02,MY,organic,ios,6371845,0.92,low
8725,2024-02-25,PH,social,android,7255953,0.944,high
8726,2024-02-09,VN,ads,ios,4147450,0.849,low
8727,2024-02-23,ID,organic,web,9277149,0.749,medium
8728,2024-02-28,MY,ads,ios,2371154,0.664,low
8729,2024-02-29,SG,ads,web,2423098,0.808,low
8730,2024-02-14,VN,ads,web,6216662,1.0,low
8731,2024-02-05,MY,organic,ios,3578717,0.771,low
8732,2024-01-08,ID,ads,android,6529576,0.681,medium
8733,2024-01-24,ID,referral,ios,6810286,0.726,low
8734,2024-01-29,PH,organic,android,8492151,0.71,medium
8735,2024-02-16,PH,organic,ios,1378897,0.832,low
8736,2024-02-05,PH,organic,android,9081673,0.635,low
8737,2024-01-27,ID,social,ios,9347893,0.811,medium
8738,2024-01-09,ID,organic,android,5081282,0.835,low
8739,2024-02-12,VN,ads,android,6018094,0.802,medium
8740,2024-01-26,MY,ads,android,9261028,0.587,medium
8741,2024-01-03,ID,social,ios,1955608,0.728,low
8742,2024-01-18,ID,referral,ios,9654051,0.671,medium
8743,2024-02-22,MY,organic,ios,7508164,0.739,low
8744,2024-01-08,MY,ads,web,7389440,0.65,low
8745,2024-01-25,ID,organic,android,3580539,0.937,low
8746,2024-01-31,PH,organic,android,9998603,0.778,low
8747,2024-01-06,PH,organic,web,7899457,0.507,medium
8748,2024-01-10,ID,ads,ios,9477886,0.551,medium
8749,2024-02-26,SG,organic,android,8921914,0.931,low
8750,2024-02-05,ID,organic,web,7010209,0.723,medium
8751,2024-01-13,MY,social,android,5533460,0.692,low
8752,2024-01-11,ID,ads,ios,4436745,0.919,low
8753,2024-01-26,PH,social,android,2661246,0.727,medium
8754,2024-02-13,SG,organic,web,1365342,0.571,high
8755,2024-02-13,SG,organic,android,5252260,0.581,medium
8756,2024-01-12,PH,social,android,6326796,0.844,medium
8757,2024-02-13,VN,organic,android,6140625,1.0,low
8758,2024-02-23,ID,ads,android,5256880,0.876,low
8759,2024-01-14,SG,ads,ios,4237526,0.693,high
8760,2024-01-02,ID,referral,web,4669883,0.716,medium
8761,2024-02-27,ID,organic,ios,7923942,0.757,low
8762,2024-02-01,ID,organic,android,9396090,0.447,medium
8763,2024-02-16,SG,organic,android,3443171,0.754,low
8764,2024-01-20,SG,ads,android,6846068,0.838,medium
8765,2024-01-18,MY,ads,android,8572725,1.0,low
8766,2024-01-14,MY,referral,android,4616208,0.914,high
8767,2024-01-14,MY,organic,ios,4937736,1.0,low
8768,2024-01-29,ID,ads,android,5973111,1.0,low
8769,2024-01-07,SG,organic,ios,6278677,0.959,low
8770,2024-02-20,ID,social,ios,9271845,0.754,medium
8771,2024-01-31,VN,ads,android,1504185,0.802,medium
8772,2024-02-24,ID,ads,web,8302752,0.499,low
8773,2024-01-31,MY,organic,web,2891245,0.77,low
8774,2024-01-19,ID,ads,android,8650006,0.835,high
8775,2024-01-31,PH,ads,android,4947171,0.707,medium
8776,2024-01-10,ID,ads,ios,5557695,0.519,medium
8777,2024-02-19,ID,ads,ios,7650632,0.987,low
8778,2024-02-13,PH,organic,android,2503408,0.811,low
8779,2024-01-09,SG,ads,android,9741844,1.0,low
8780,2024-02-04,ID,organic,android,8501665,0.861,low
8781,2024-02-02,ID,referral,ios,1652924,0.955,low
8782,2024-01-13,VN,ads,android,6057134,0.924,low
8783,2024-01-08,MY,ads,ios,9432326,0.648,medium
8784,2024-02-15,SG,social,android,1328144,0.674,medium
8785,2024-01-16,PH,organic,ios,3772741,0.686,medium
8786,2024-02-01,MY,organic,android,5134812,0.605,medium
8787,2024-01-15,ID,organic,android,9844329,1.0,low
8788,2024-02-09,SG,social,ios,6016392,0.756,low
8789,2024-01-03,SG,ads,android,1402151,0.819,low
8790,2024-01-22,MY,ads,android,6718843,0.55,high
8791,2024-02-02,ID,referral,ios,5580471,0.873,medium
8792,2024-01-27,PH,ads,android,6320362,0.689,low
8793,2024-02-06,SG,organic,web,7997790,0.939,low
8794,2024-01-11,MY,ads,ios,1862971,0.647,medium
8795,2024-01-27,SG,organic,ios,4154134,0.95,low
8796,2024-02-15,MY,organic,android,2192124,0.891,low
8797,2024-01-21,SG,organic,android,9763883,0.68,medium
8798,2024-01-10,ID,organic,web,9335967,0.963,low
8799,2024-02-20,SG,ads,ios,9322758,0.922,medium
8800,2024-02-16,MY,ads,web,3356174,0.823,low
8801,2024-02-10,SG,referral,android,3980793,0.601,low
8802,2024-02-17,PH,ads,ios,5191668,0.87,medium
8803,2024-02-16,SG,organic,android,1036459,0.76,low
8804,2024-02-14,ID,organic,android,8753226,0.757,medium
8805,2024-01-31,ID,organic,ios,2578127,0.761,low
8806,2024-01-02,SG,organic,ios,7158451,0.745,low
8807,2024-02-05,SG,referral,ios,1292882,0.62,low
8808,2024-01-17,SG,organic,android,2429298,0.523,high
8809,2024-02-16,MY,ads,ios,7117222,0.492,high
8810,2024-01-29,VN,social,ios,1537453,0.795,low
8811,2024-02-24,SG,ads,ios,2269064,0.386,low
8812,2024-02-05,MY,referral,android,2846043,0.859,low
8813,2024-02-03,MY,ads,web,5317640,0.826,low
8814,2024-02-25,MY,organic,ios,2944474,0.705,low
8815,2024-01-29,ID,organic,web,2686989,0.904,low
8816,2024-01-23,VN,ads,android,2695940,0.711,low
8817,2024-01-23,ID,referral,web,8802540,0.813,low
8818,2024-02-22,PH,ads,android,8334259,0.456,high
8819,2024-02-15,SG,organic,android,3650683,0.414,high
8820,2024-01-10,PH,referral,android,6816556,0.715,low
8821,2024-01-30,VN,organic,android,7280815,0.813,low
8822,2024-01-23,VN,organic,web,3225174,0.893,low
8823,2024-02-08,SG,organic,web,6273199,0.723,medium
8824,2024-01-04,PH,ads,android,1533593,0.787,medium
8825,2024-02-12,SG,social,android,4379315,0.868,low
8826,2024-02-14,MY,organic,android,6391728,0.731,low
8827,2024-01-14,SG,organic,android,7838963,0.838,medium
8828,2024-01-10,MY,organic,android,4348678,0.581,low
8829,2024-02-07,ID,organic,android,2029860,0.502,high
8830,2024-01-16,SG,ads,ios,7383447,0.67,low
8831,2024-02-26,SG,ads,web,7398786,0.866,low
8832,2024-02-16,SG,organic,ios,1914017,0.643,low
8833,2024-02-27,ID,ads,ios,2615071,0.848,low
8834,2024-02-02,PH,ads,ios,3497628,0.596,medium
8835,2024-02-26,MY,organic,ios,1736999,0.663,high
8836,2024-01-01,PH,organic,android,8061424,0.786,low
8837,2024-01-18,PH,organic,ios,9711413,0.65,high
8838,2024-01-01,ID,referral,ios,8581632,0.675,medium
8839,2024-02-10,ID,organic,ios,2548226,0.359,medium
8840,2024-01-31,ID,ads,ios,3427169,0.876,low
8841,2024-01-18,SG,referral,web,3382669,0.732,medium
8842,2024-01-19,ID,organic,android,5150615,0.608,low
8843,2024-02-08,MY,organic,ios,4092956,1.0,low
8844,2024-01-11,MY,social,android,3015500,0.632,medium
8845,2024-01-31,MY,ads,android,7092771,0.673,low
8846,2024-02-06,SG,organic,android,6932605,0.606,medium
8847,2024-01-15,PH,ads,ios,7839212,0.916,medium
8848,2024-01-14,SG,ads,android,4806244,0.965,medium
8849,2024-01-22,PH,organic,ios,1185793,0.95,low
8850,2024-02-05,SG,ads,ios,9810627,0.949,medium
8851,2024-01-16,ID,ads,web,5653847,0.66,medium
8852,2024-01-23,ID,organic,android,9205121,1.0,low
8853,2024-02-02,SG,organic,ios,8632692,0.721,medium
8854,2024-01-12,ID,organic,ios,2105101,0.519,medium
8855,2024-02-04,SG,ads,android,8084513,0.686,medium
8856,2024-01-09,ID,organic,ios,6828534,0.799,high
8857,2024-01-09,VN,organic,android,8234910,0.653,low
8858,2024-01-15,SG,organic,ios,7335111,0.772,medium
8859,2024-01-18,ID,referral,ios,1613670,0.83,high
8860,2024-01-02,PH,social,android,1940528,0.812,low
8861,2024-02-27,ID,ads,ios,3546829,0.848,low
8862,2024-01-19,PH,organic,android,5198539,0.723,low
8863,2024-02-18,ID,social,ios,5689947,0.641,low
8864,2024-02-24,ID,organic,web,9930056,0.529,high
8865,2024-02-18,SG,social,android,5597520,0.737,low
8866,2024-02-19,SG,referral,ios,4043225,0.669,low
8867,2024-01-07,MY,referral,ios,7817957,0.732,low
8868,2024-01-23,PH,ads,android,5373422,0.439,low
8869,2024-02-14,SG,ads,android,9277149,0.522,high
8870,2024-02-04,VN,organic,android,4897223,0.826,low
8871,2024-01-01,ID,organic,ios,4443709,0.505,low
8872,2024-02-04,ID,referral,android,1732435,0.721,low
8873,2024-02-18,PH,social,ios,5334929,0.625,low
8874,2024-02-19,PH,ads,ios,4873705,0.616,medium
8875,2024-01-24,ID,organic,ios,6313991,0.763,low
8876,2024-01-15,SG,social,android,7906223,0.754,high
8877,2024-01-19,SG,referral,android,1034115,0.832,low
8878,2024-01-18,SG,referral,ios,3746116,0.585,low
8879,2024-01-21,PH,organic,ios,5055978,0.617,low
8880,2024-01-19,SG,social,android,6835420,0.918,low
8881,2024-01-28,MY,organic,android,2023050,0.716,low
8882,2024-01-03,SG,ads,android,7319872,0.805,low
8883,2024-01-17,ID,ads,android,7583864,0.675,medium
8884,2024-01-19,ID,organic,android,5841896,0.818,low
8885,2024-01-10,ID,referral,android,8031786,0.377,low
8886,2024-02-22,ID,organic,web,5628290,0.923,low
8887,2024-02-10,VN,organic,web,9996937,0.682,medium
8888,2024-02-24,PH,organic,android,1454746,0.563,medium
8889,2024-02-03,MY,referral,android,5165585,0.591,medium
8890,2024-01-07,SG,ads,ios,7503937,0.71,low
8891,2024-02-24,VN,organic,ios,1783340,0.733,low
8892,2024-01-28,PH,ads,ios,7010102,0.771,medium
8893,2024-02-11,PH,organic,android,2249347,0.571,medium
8894,2024-01-23,ID,organic,web,6414552,0.881,low
8895,2024-01-30,SG,organic,android,9168843,0.671,high
8896,2024-01-30,PH,organic,android,3188433,0.664,high
8897,2024-01-18,ID,social,ios,2762848,0.716,low
8898,2024-02-03,SG,social,web,6510082,0.849,medium
8899,2024-02-14,ID,ads,ios,4267527,0.745,low
8900,2024-01-02,ID,ads,web,8129806,0.669,low
8901,2024-01-08,SG,ads,ios,2200884,0.701,medium
8902,2024-02-20,MY,ads,ios,8108572,0.933,medium
8903,2024-02-04,MY,ads,android,8370330,0.908,low
8904,2024-02-28,ID,social,ios,7742866,0.805,low
8905,2024-02-06,SG,social,ios,3710669,0.772,low
8906,2024-02-09,VN,ads,android,7523649,1.0,low
8907,2024-02-23,ID,referral,android,4350682,0.82,medium
8908,2024-02-09,ID,referral,ios,4851090,0.777,low
8909,2024-01-20,ID,organic,android,7682110,0.72,high
8910,2024-02-01,ID,social,android,9336735,0.804,low
8911,2024-01-15,MY,social,ios,6376661,0.293,medium
8912,2024-01-21,SG,social,android,9785848,0.904,low
8913,2024-02-10,PH,referral,android,6359153,0.559,high
8914,2024-01-09,SG,organic,web,8524591,0.642,low
8915,2024-02-10,VN,ads,android,1455864,0.54,medium
8916,2024-02-05,MY,social,android,2776493,0.64,low
8917,2024-01-19,SG,ads,android,2964324,0.699,medium
8918,2024-01-03,ID,organic,android,3877609,0.883,low
8919,2024-02-12,SG,ads,android,3479823,0.943,medium
8920,2024-02-19,VN,organic,android,7289940,1.0,low
8921,2024-02-13,PH,ads,ios,9954443,0.765,high
8922,2024-01-26,ID,referral,web,2560205,0.717,high
8923,2024-02-09,ID,organic,android,3022348,0.867,low
8924,2024-01-25,VN,organic,android,9338941,0.622,low
8925,2024-01-22,MY,organic,android,4359534,0.605,medium
8926,2024-01-20,ID,organic,ios,7286268,0.695,high
8927,2024-01-13,ID,referral,android,2732958,0.745,medium
8928,2024-02-28,SG,social,android,9096965,0.44,medium
8929,2024-02-09,MY,referral,android,5265980,0.91,low
8930,2024-01-11,ID,organic,ios,8856016,0.786,low
8931,2024-02-21,PH,referral,android,1000639,0.87,low
8932,2024-01-10,ID,organic,android,5898424,0.514,medium
8933,2024-02-05,ID,organic,android,8231798,0.65,medium
8934,2024-01-10,ID,organic,ios,2281901,0.643,medium
8935,2024-01-22,PH,organic,android,8944977,0.72,low
8936,2024-02-09,ID,organic,ios,8044948,0.745,low
8937,2024-02-29,PH,organic,android,5413540,0.88,low
8938,2024-02-29,SG,organic,android,9216287,0.765,low
8939,2024-02-23,MY,referral,android,8605748,0.639,medium
8940,2024-01-15,PH,organic,web,2621401,1.0,low
8941,2024-01-06,PH,organic,ios,5668353,0.71,low
8942,2024-02-24,SG,referral,android,3167019,0.614,low
8943,2024-02-25,MY,ads,android,4936153,0.467,high
8944,2024-01-17,SG,ads,android,7151108,0.764,low
8945,2024-01-02,SG,organic,android,2532140,0.854,low
8946,2024-02-08,PH,ads,web,3675066,0.579,medium
8947,2024-01-05,PH,ads,android,4513884,0.844,medium
8948,2024-01-03,SG,referral,ios,5728669,0.763,medium
8949,2024-02-26,VN,ads,ios,4798414,0.484,low
8950,2024-01-30,ID,organic,web,4864293,0.844,medium
8951,2024-01-07,VN,ads,ios,7109718,0.71,medium
8952,2024-02-09,PH,ads,android,7000560,0.581,medium
8953,2024-01-23,VN,organic,web,8219620,0.894,low
8954,2024-02-02,PH,social,android,3831201,0.891,low
8955,2024-02-23,VN,organic,ios,9475998,0.578,medium
8956,2024-01-15,MY,organic,android,8718795,0.794,medium
8957,2024-02-08,SG,organic,android,3697091,0.78,medium
8958,2024-02-19,ID,organic,web,7090361,0.74,medium
8959,2024-01-26,PH,organic,android,7202744,0.673,medium
8960,2024-02-28,SG,ads,android,7109048,0.728,medium
8961,2024-01-27,VN,ads,ios,8536996,0.891,low
8962,2024-01-28,SG,organic,ios,8016451,0.811,medium
8963,2024-02-23,PH,organic,android,4600101,0.461,low
8964,2024-02-08,ID,referral,android,2993668,0.428,high
8965,2024-02-22,PH,organic,android,6046240,0.471,medium
8966,2024-02-17,VN,organic,web,6326960,0.546,medium
8967,2024-02-12,ID,organic,ios,7180760,0.637,low
8968,2024-01-15,MY,organic,ios,1494699,0.682,low
8969,2024-01-24,SG,organic,android,1710875,0.74,medium
8970,2024-02-21,PH,ads,android,7552377,0.745,medium
8971,2024-02-06,PH,social,android,6593668,0.743,medium
8972,2024-01-17,SG,organic,android,7546264,0.922,low
8973,2024-01-20,SG,organic,ios,5884934,0.498,low
8974,2024-02-16,ID,organic,android,8408326,0.8,low
8975,2024-01-11,SG,social,web,3777791,0.799,low
8976,2024-01-07,PH,ads,android,3983734,0.561,high
8977,2024-02-15,SG,social,android,9954938,0.83,low
8978,2024-01-18,VN,ads,android,9779043,0.806,low
8979,2024-02-15,VN,ads,android,1734485,0.744,high
8980,2024-02-02,VN,social,android,2137671,0.387,medium
8981,2024-02-29,ID,ads,ios,9555523,0.895,low
8982,2024-02-01,SG,organic,android,1314222,0.784,high
